위도,경도,방향,주소,아파트명(동)
36.361569,127.376074,남향,대전 서구 월평동 266,백합아파트 103동
36.302669,127.365678,동향,대전 서구 정림동 639,우성아파트2차 127동
36.302539,127.364984,동향,대전 서구 정림동 639,우성아파트2차 126동
36.302375,127.364135,동향,대전 서구 정림동 639,우성아파트2차 125동
36.30287,127.364015,동향,대전 서구 정림동 639,우성아파트2차 123동
36.303322,127.363877,동향,대전 서구 정림동 639,우성아파트2차 118동
36.303509,127.364682,동향,대전 서구 정림동 639,우성아파트2차 119동
36.30301,127.364763,동향,대전 서구 정림동 639,우성아파트2차 122동
36.303145,127.365506,동향,대전 서구 정림동 639,우성아파트2차 121동
36.303616,127.36536,동향,대전 서구 정림동 639,우성아파트2차 120동
36.300434,127.366251,남동향,대전 서구 정림동 683,강변들금성백조아파트 101동
36.299997,127.365209,남향,대전 서구 정림동 642,백목련아파트 103동
36.29964,127.364926,남향,대전 서구 정림동 642,백목련아파트 104동
36.300362,127.364266,남향,대전 서구 정림동 642,백목련아파트 101동
36.300078,127.363985,남향,대전 서구 정림동 642,백목련아파트 102동
36.297515,127.362894,동향,대전 서구 정림동 290-1,삼정하이츠 105동
36.297931,127.363811,남동향,대전 서구 정림동 290-1,삼정하이츠 103동
36.298016,127.362876,동향,대전 서구 정림동 290-1,삼정하이츠 106동
36.298255,127.363429,남동향,대전 서구 정림동 290-1,삼정하이츠 102동
36.298619,127.36327,남서향,대전 서구 정림동 290-1,삼정하이츠 101동
36.298581,127.364573,남동향,대전 서구 정림동 487,코스모스아파트 C동
36.298822,127.364283,남동향,대전 서구 정림동 487,코스모스아파트 A동
36.299202,127.36427,남동향,대전 서구 정림동 487,코스모스아파트 C동
36.299148,127.363687,남서향,대전 서구 정림동 487,코스모스아파트 E동
36.29892,127.36351,남서향,대전 서구 정림동 487,코스모스아파트 D동
36.300603,127.36504,동향,대전 서구 정림동 641,강변들보람아파트 104동
36.301051,127.364841,동향,대전 서구 정림동 641,강변들보람아파트 103동
36.301488,127.364677,동향,대전 서구 정림동 641,강변들보람아파트 102동
36.301942,127.364522,동향,대전 서구 정림동 641,강변들보람아파트 101동
36.301651,127.364116,남향,대전 서구 정림동 641,강변들보람아파트 107동
36.301238,127.364155,남향,대전 서구 정림동 641,강변들보람아파트 106동
36.300847,127.364228,남향,대전 서구 정림동 641,강변들보람아파트 105동
36.301998,127.365465,동향,대전 서구 정림동 641-1,늘푸른아파트 101동
36.301405,127.365659,동향,대전 서구 정림동 641-1,늘푸른아파트 103동
36.300731,127.365541,동향,대전 서구 정림동 641-1,늘푸른아파트 105동
36.300833,127.365826,동향,대전 서구 정림동 641-1,늘푸른아파트 105동
36.301225,127.36624,남향,대전 서구 정림동 641-1,늘푸른아파트 104동
36.3018,127.366076,남향,대전 서구 정림동 641-1,늘푸른아파트 102동
36.305744,127.363172,동향,대전 서구 정림동 584,우성아파트1차 101동
36.305299,127.363382,동향,대전 서구 정림동 584,우성아파트1차 107동
36.30485,127.363521,동향,대전 서구 정림동 584,우성아파트1차 108동
36.304328,127.363612,동향,대전 서구 정림동 584,우성아파트1차 113동
36.303841,127.363701,동향,대전 서구 정림동 584,우성아파트1차 115동
36.303986,127.364563,동향,대전 서구 정림동 584,우성아파트1차 116동
36.304586,127.365088,동향,대전 서구 정림동 584,우성아파트1차 111동
36.305091,127.364907,동향,대전 서구 정림동 584,우성아파트1차 110동
36.306028,127.364691,동향,대전 서구 정림동 584,우성아파트1차 103동
36.305878,127.363968,동향,대전 서구 정림동 584,우성아파트1차 102동
36.306611,127.367234,동향,대전 서구 정림동 124-4,정든아파트 101동
36.306336,127.367381,동향,대전 서구 정림동 124-4,정든아파트 102동
36.444433,127.410104,남동향,대전 대덕구 신일동 1682-4,한라아파트 102동
36.444009,127.409793,남동향,대전 대덕구 신일동 1682-4,한라아파트 101동
36.447645,127.413341,동향,대전 대덕구 목상동 185-1,상록수아파트 104동
36.447852,127.413846,동향,대전 대덕구 목상동 185-1,상록수아파트 105동
36.448275,127.413596,동향,대전 대덕구 목상동 185-1,상록수아파트 106동
36.448105,127.413171,동향,대전 대덕구 목상동 185-1,상록수아파트 103동
36.448694,127.413342,동향,대전 대덕구 목상동 185-1,상록수아파트 상가A동
36.448525,127.412912,동향,대전 대덕구 목상동 185-1,상록수아파트 상가A동
36.448972,127.412764,동향,대전 대덕구 목상동 185-1,상록수아파트 101동
36.448579,127.415867,남향,대전 대덕구 목상동 215,현대아파트 1동
36.44651,127.41625,동향,대전 대덕구 목상동 207-25,평화로운 아파트 103
36.446093,127.416424,동향,대전 대덕구 목상동 207-25,평화로운 아파트 102
36.44614,127.415751,남서향,대전 대덕구 목상동 207-25,평화로운 아파트 101
36.448704,127.415578,남향,대전 대덕구 목상동 23-3,삼창아파트 2동
36.448763,127.415337,남향,대전 대덕구 목상동 23-3,삼창아파트 1동
36.446715,127.41529,남서향,대전 대덕구 목상동 204,두레마을아파트 201동
36.44699,127.416207,남동향,대전 대덕구 목상동 207-45,두레마을아파트 101동
36.450565,127.421623,남동향,대전 대덕구 석봉동 770,금강엑슬루타워 109동
36.453086,127.420924,남동향,대전 대덕구 석봉동 770,금강엑슬루타워 112동
36.450235,127.419406,남동향,대전 대덕구 석봉동 770,금강엑슬루타워 101동
36.452732,127.418783,남동향,대전 대덕구 석봉동 770,금강엑슬루타워 104동
36.451397,127.421229,남동향,대전 대덕구 석봉동 770,금강엑슬루타워 110동
36.452222,127.42103,남동향,대전 대덕구 석봉동 770,금강엑슬루타워 111동
36.451084,127.419194,남동향,대전 대덕구 석봉동 770,금강엑슬루타워 102동
36.451907,127.419017,남동향,대전 대덕구 석봉동 770,금강엑슬루타워 103동
36.450385,127.4204,남향,대전 대덕구 석봉동 770,금강엑슬루타워 108동
36.451223,127.420192,남향,대전 대덕구 석봉동 770,금강엑슬루타워 107동
36.452045,127.420012,남향,대전 대덕구 석봉동 770,금강엑슬루타워 106동
36.45287,127.419819,남향,대전 대덕구 석봉동 770,금강엑슬루타워 105동
36.453452,127.422037,동향,대전 대덕구 석봉동 771,금강로하스 엘크루아파트 110동
36.452876,127.422715,남동향,대전 대덕구 석봉동 771,금강로하스 엘크루아파트 105동
36.45353,127.422553,남동향,대전 대덕구 석봉동 771,금강로하스 엘크루아파트 109동
36.453685,127.423482,남동향,대전 대덕구 석봉동 771,금강로하스 엘크루아파트 107동
36.45386,127.425076,남서향,대전 대덕구 석봉동 787,금강센트럴파크 서희스타힐스 102동
36.453677,127.425752,남서향,대전 대덕구 석봉동 787,금강센트럴파크 서희스타힐스 104동
36.454136,127.425733,남서향,대전 대덕구 석봉동 787,금강센트럴파크 서희스타힐스 103동
36.454749,127.425685,남동향,대전 대덕구 석봉동 787,금강센트럴파크 서희스타힐스 110동
36.454832,127.426227,남동향,대전 대덕구 석봉동 787,금강센트럴파크 서희스타힐스 109동
36.454534,127.426308,남동향,대전 대덕구 석봉동 787,금강센트럴파크 서희스타힐스 108동
36.454479,127.424414,남서향,대전 대덕구 석봉동 787,금강센트럴파크 서희스타힐스 112동
36.45459,127.425036,남서향,대전 대덕구 석봉동 787,금강센트럴파크 서희스타힐스 111동
36.453954,127.424495,남동향,대전 대덕구 석봉동 787,금강센트럴파크 서희스타힐스 101동
36.453194,127.426654,남서향,대전 대덕구 석봉동 787,금강센트럴파크 서희스타힐스 105동
36.454058,127.426396,남서향,대전 대덕구 석봉동 787,금강센트럴파크 서희스타힐스 107동
36.453553,127.42654,남서향,대전 대덕구 석봉동 787,금강센트럴파크 서희스타힐스 106동
36.446634,127.424261,동향,대전 대덕구 석봉동 313-1,한밭아파트 1동
36.451027,127.433231,동향,대전 대덕구 신탄진동 129-2,고려아파트
36.450763,127.43351,동향,대전 대덕구 신탄진동 129-8,트윈스아파트 1동
36.450691,127.433133,동향,대전 대덕구 신탄진동 129-11,트윈스아파트 2동
36.453024,127.431102,남동향,대전 대덕구 신탄진동 771,대전 동일스위트 리버스카이 1단지 103동
36.452489,127.431238,남서향,대전 대덕구 신탄진동 771,대전 동일스위트 리버스카이 1단지 102동
36.453653,127.432031,남서향,대전 대덕구 신탄진동 771,대전 동일스위트 리버스카이 1단지 111동
36.453214,127.432202,남서향,대전 대덕구 신탄진동 771,대전 동일스위트 리버스카이 1단지 112동
36.452798,127.4324,남서향,대전 대덕구 신탄진동 771,대전 동일스위트 리버스카이 1단지 101동
36.454436,127.431707,남서향,대전 대덕구 신탄진동 771,대전 동일스위트 리버스카이 1단지 110동
36.454942,127.431432,남서향,대전 대덕구 신탄진동 771,대전 동일스위트 리버스카이 1단지 109동
36.454177,127.429808,남동향,대전 대덕구 신탄진동 771,대전 동일스위트 리버스카이 1단지 106동
36.454682,127.429786,남서향,대전 대덕구 신탄진동 771,대전 동일스위트 리버스카이 1단지 107동
36.45414,127.430654,남서향,대전 대덕구 신탄진동 771,대전 동일스위트 리버스카이 1단지 105동
36.454663,127.430557,남동향,대전 대덕구 신탄진동 771,대전 동일스위트 리버스카이 1단지 108동
36.453565,127.430989,남서향,대전 대덕구 신탄진동 771,대전 동일스위트 리버스카이 1단지 104동
36.452195,127.429562,동향,대전 대덕구 신탄진동 117-30,대호해맑음오피스텔
36.447882,127.435419,동향,대전 대덕구 신탄진동 162-12,수연맨션
36.446623,127.433504,동향,대전 대덕구 신탄진동 168-3,신라아파트
36.44601,127.435349,동향,대전 대덕구 신탄진동 166-3,흥진아파트 1동
36.449892,127.432173,동향,대전 대덕구 신탄진동 139-6,옥수아파트
36.446681,127.427023,남향,대전 대덕구 석봉동 178-2,유락아파트 B동
36.446432,127.42693,남향,대전 대덕구 석봉동 178-8,투원스아파트
36.445777,127.428592,동향,대전 대덕구 석봉동 177-2,서우아파트 101동
36.445363,127.428292,남향,대전 대덕구 석봉동 177-2,서우아파트 103동
36.445435,127.427944,남향,대전 대덕구 석봉동 180-7, 홍진주택
36.446391,127.430405,동향,대전 대덕구 신탄진동 175-30,홍림아파트
36.446622,127.430373,동향,대전 대덕구 신탄진동 175-29,거성아파트 가동
36.446881,127.430318,동향,대전 대덕구 신탄진동 175-13, 거성아파트 나동
36.44725,127.43162,동향,대전 대덕구 신탄진동 155-47,트윈스아파트
36.446648,127.431727,남향,대전 대덕구 신탄진동 170-6,삼성주택 가동
36.446674,127.431878,남향,대전 대덕구 신탄진동 170-6,삼성주택 가동
36.441229,127.425494,남향,대전 대덕구 덕암동 45-2,덕암마을아파트 103동
36.44183,127.425765,남향,대전 대덕구 덕암동 45-2,덕암마을아파트 101동
36.44191,127.425295,남향,대전 대덕구 덕암동 45-2,덕암마을아파트 104동
36.445917,127.421913,남향,대전 대덕구 덕암동 3-7,덕암아파트
36.434004,127.422921,남향,대전 대덕구 상서동 828-3,반석아파트
36.434136,127.423756,남향,대전 대덕구 상서동 833-2,한라아파트
36.438682,127.425947,남동향,대전 대덕구 평촌동 541-1,대원아파트 1동
36.43872,127.425606,남동향,대전 대덕구 평촌동 541-1,대원아파트 2동
36.441464,127.425333,남향,대전 대덕구 덕암동 45-2,덕암마을아파트 103동
36.424317,127.425149,남향,대전 대덕구 상서동 141,대창아파트 12동
36.424541,127.425273,남향,대전 대덕구 상서동 141,대창아파트 10동
36.425028,127.425547,남향,대전 대덕구 상서동 141,대창아파트 8동
36.425282,127.42567,남향,대전 대덕구 상서동 141,대창아파트 8동
36.425526,127.425804,남향,대전 대덕구 상서동 141,대창아파트 6동
36.42582,127.424986,남향,대전 대덕구 상서동 141,대창아파트 7동
36.425571,127.424858,남향,대전 대덕구 상서동 141,대창아파트 7동
36.425324,127.424729,남향,대전 대덕구 상서동 141,대창아파트 9동
36.424828,127.424452,남향,대전 대덕구 상서동 141,대창아파트 11동
36.424606,127.424332,남향,대전 대덕구 상서동 141,대창아파트 13동
36.426031,127.425092,남향,대전 대덕구 상서동 141,대창아파트 2동
36.425769,127.4259,남향,대전 대덕구 상서동 141,대창아파트 1동
36.423521,127.423725,남향,대전 대덕구 상서동 146-11,
36.423568,127.424567,남향,대전 대덕구 상서동 146-11,
36.437218,127.424347,남향,대전 대덕구 평촌동 540-2,
36.436998,127.424292,남향,대전 대덕구 평촌동 535-4,정림아파트 1동
36.43683,127.424248,남향,대전 대덕구 평촌동 535-4,정림아파트 1동
36.436658,127.424207,남향,대전 대덕구 평촌동 535-4,정림아파트 1동
36.436602,127.420965,남향,대전 대덕구 덕암동 62-18,금성백조아파트 B동
36.436872,127.420738,남향,대전 대덕구 덕암동 62-18,금성백조아파트 A동
36.446417,127.420614,남향,대전 대덕구 덕암동 4-1,원창아파트 D동
36.446586,127.421023,동향,대전 대덕구 덕암동 4-1,원창아파트 C동
36.446788,127.420603,동향,대전 대덕구 덕암동 2-4,원창아파트 B동
36.447011,127.420534,동향,대전 대덕구 덕암동 2-4,원창아파트 A동
36.447143,127.420966,남향,대전 대덕구 덕암동 2-2,중앙주택 가동
36.447098,127.420777,남향,대전 대덕구 덕암동 2-2,중앙주택 나동
36.447516,127.419946,남향,대전 대덕구 덕암동 1-18,제일빌라 B동
36.44754,127.420095,남향,대전 대덕구 덕암동 1-19,제일빌라 A동
36.446937,127.436142,남향,대전 대덕구 신탄진동 150-14,"신일연립 대신주택 "
36.44696,127.436329,남향,대전 대덕구 신탄진동 150-14,"신일연립 대신주택 가동"
36.446933,127.435916,남향,대전 대덕구 신탄진동 150-14,"신일연립 대신주택 다동"
36.451157,127.4254,남향,대전 대덕구 석봉동 202-2,신생연립 B동
36.451157,127.425583,남향,대전 대덕구 석봉동 202-2,신생연립 A동
36.438978,127.434153,동향,대전 대덕구 평촌동 182,사원아파트 101동
36.438005,127.434274,동향,대전 대덕구 평촌동 182,사원아파트 106동
36.438018,127.433742,동향,대전 대덕구 평촌동 182,사원아파트 107동
36.438405,127.434295,동향,대전 대덕구 평촌동 182,사원아파트 103동
36.438423,127.433853,동향,대전 대덕구 평촌동 182,사원아파트 104동
36.438378,127.433481,동향,대전 대덕구 평촌동 182,사원아파트 105동
36.438695,127.433753,동향,대전 대덕구 평촌동 182,사원아파트 102동
36.436469,127.424976,남향,대전 대덕구 평촌동 534-7,한라맨션
36.44974,127.4304,동향,대전 대덕구 신탄진동 141-28,골든리버
36.445799,127.424822,남향,대전 대덕구 석봉동 316-7,두일아파트
36.386225,127.388088,남향,대전 유성구 원촌동 257-14,싸이언스빌 7동
36.386218,127.389035,남향,대전 유성구 원촌동 257-14,싸이언스빌 11동
36.386836,127.389609,남향,대전 유성구 원촌동 257-14,싸이언스빌 2동
36.387133,127.387851,남향,대전 유성구 원촌동 257-14,싸이언스빌 4동
36.386962,127.388752,남향,대전 유성구 원촌동 257-14,싸이언스빌 3동
36.386803,127.386466,남동향,대전 유성구 원촌동 257-14,싸이언스빌 6동
36.386134,127.386064,남향,대전 유성구 원촌동 257-14,싸이언스빌 7동
36.385737,127.386897,남동향,대전 유성구 원촌동 257-14,싸이언스빌 8동
36.387165,127.387062,남향,대전 유성구 원촌동 257-14,싸이언스빌 5동
36.386186,127.38738,동향,대전 유성구 원촌동 257-14,싸이언스빌 9동
36.386351,127.389973,남향,대전 유성구 원촌동 257-14,싸이언스빌 1동
36.387036,127.377173,남향,대전 유성구 도룡동 381-42,LG화학사원아파트 5동
36.387029,127.377974,남향,대전 유성구 도룡동 381-42,LG화학사원아파트 9동
36.387292,127.377524,남향,대전 유성구 도룡동 381-42,LG화학사원아파트 8동
36.387538,127.377927,남향,대전 유성구 도룡동 381-42,LG화학사원아파트 7동
36.387538,127.377172,남향,대전 유성구 도룡동 381-42,LG화학사원아파트 6동
36.388315,127.378046,동향,대전 유성구 도룡동 381-41,로덴하우스아파트 102동
36.387922,127.378051,동향,대전 유성구 도룡동 381-41,로덴하우스아파트 101동
36.387797,127.380256,남향,대전 유성구 도룡동 383-2,과학기술원관리아파트 3동
36.388058,127.380377,남향,대전 유성구 도룡동 383-2,과학기술원관리아파트 2동
36.388331,127.380383,남향,대전 유성구 도룡동 383-2,과학기술원관리아파트 1동
36.388154,127.381121,남향,대전 유성구 도룡동 383-3,우성아파트 102동
36.388385,127.381178,남향,대전 유성구 도룡동 383-3,우성아파트 101동
36.382261,127.377293,남동향,대전 유성구 도룡동 431,공동관리아파트 6동
36.382018,127.377542,남동향,대전 유성구 도룡동 431,공동관리아파트 7동
36.382272,127.378112,남동향,대전 유성구 도룡동 431,공동관리아파트 8동
36.38257,127.377993,남동향,대전 유성구 도룡동 431,공동관리아파트 9동
36.382324,127.376804,남동향,대전 유성구 도룡동 431,공동관리아파트 5동
36.382463,127.376393,남동향,대전 유성구 도룡동 431,공동관리아파트 3동
36.382735,127.376695,남동향,대전 유성구 도룡동 431,공동관리아파트 2동
36.38273,127.376173,남동향,대전 유성구 도룡동 431,공동관리아파트 1동
36.383014,127.37817,남동향,대전 유성구 도룡동 431,공동관리아파트 10동
36.383504,127.377856,남동향,대전 유성구 도룡동 431,공동관리아파트 11동
36.383156,127.376368,남향,대전 유성구 도룡동 431-6,대덕연구원현대아파트 103동
36.383232,127.377229,동향,대전 유성구 도룡동 431-6,대덕연구원현대아파트 102동
36.382814,127.377421,동향,대전 유성구 도룡동 431-6,대덕연구원현대아파트 101동
36.383873,127.376342,동향,대전 유성구 도룡동 392-2,한전원자력연료 사원아파트 1동
36.384196,127.376253,동향,대전 유성구 도룡동 392-2,한전원자력연료 사원아파트 2동
36.384127,127.375759,동향,대전 유성구 도룡동 392-2,한전원자력연료 사원아파트 4동
36.384347,127.375664,동향,대전 유성구 도룡동 392-2,한전원자력연료 사원아파트 5동
36.38449,127.376203,동향,대전 유성구 도룡동 392-2,한전원자력연료 사원아파트 3동
36.383514,127.375193,남향,대전 유성구 가정동 277,도룡포레미소지움 아파트 107동
36.383934,127.374955,남서향,대전 유성구 가정동 277,도룡포레미소지움 아파트 106동
36.384478,127.374361,남서향,대전 유성구 가정동 277,도룡포레미소지움 아파트 105동
36.384497,127.373845,남동향,대전 유성구 가정동 277,도룡포레미소지움 아파트 104동
36.38407,127.373429,동향,대전 유성구 가정동 277,도룡포레미소지움 아파트 103동
36.383999,127.372866,동향,대전 유성구 가정동 277,도룡포레미소지움 아파트 102동
36.384416,127.372997,동향,대전 유성구 가정동 277,도룡포레미소지움 아파트 101동
36.384954,127.37572,남향,대전 유성구 도룡동 391,도룡에스케이뷰 107동
36.385379,127.375712,남향,대전 유성구 도룡동 391,도룡에스케이뷰 103동
36.384967,127.376377,남향,대전 유성구 도룡동 391,도룡에스케이뷰 108동
36.385398,127.376379,남향,대전 유성구 도룡동 391,도룡에스케이뷰 104동
36.385279,127.375056,남향,대전 유성구 도룡동 391,도룡에스케이뷰 102동
36.384706,127.375104,남향,대전 유성구 도룡동 391,도룡에스케이뷰 106동
36.384921,127.374584,남향,대전 유성구 도룡동 391,도룡에스케이뷰 105동
36.385351,127.374405,남향,대전 유성구 도룡동 391,도룡에스케이뷰 101동
36.386,127.376413,동향,대전 유성구 도룡동 388-11,엘지화학 기술연구원 사택 103동
36.38598,127.375816,남향,대전 유성구 도룡동 388-11,엘지화학 기술연구원 사택 101동
36.386216,127.375911,남향,대전 유성구 도룡동 388-11,엘지화학 기술연구원 사택 103동
36.386228,127.376473,남향,대전 유성구 도룡동 388-11,엘지화학 기술연구원 사택 104동
36.379358,127.379803,남향,대전 유성구 도룡동 441,사이언스빌리지
36.379786,127.378969,남향,대전 유성구 도룡동 399-22, 도룡동스타빌플러스
36.388074,127.37986,남향,대전 유성구 도룡동 383-32,도룡빌라
36.386158,127.379622,남향,대전 유성구 도룡동 385-11,더포엠1
36.38652,127.379036,남향,대전 유성구 도룡동 385-14,더포엠2
36.386285,127.379051,남향,대전 유성구 도룡동 385-15,로얄밸리
36.385959,127.379037,남향,대전 유성구 도룡동 385-16,타워코리아나 주상복합
36.343516,127.334396,동향,대전 유성구 상대동 462,도안신도시 한라비발디 아파트 307
36.34416,127.332538,동향,대전 유성구 상대동 462,도안신도시 한라비발디 아파트 303
36.343377,127.335011,동향,대전 유성구 상대동 462,도안신도시 한라비발디 아파트 311
36.358553,127.340532,남서향,대전 유성구 장대동 376-2,성원상떼빌 102동
36.35841,127.341009,남동향,대전 유성구 장대동 376-2,성원상떼빌 103동
36.358019,127.3405,남동향,대전 유성구 장대동 376-2,성원상떼빌 101동
36.363044,127.369538,동향,대전 서구 월평동 218,주공아파트 108동
36.363725,127.369555,동향,대전 서구 월평동 218,주공아파트 107동
36.364219,127.3693,동향,대전 서구 월평동 218,주공아파트 105동
36.363593,127.369041,남동향,대전 서구 월평동 218,주공아파트 106동
36.362865,127.368903,남동향,대전 서구 월평동 218,주공아파트 101동
36.363251,127.368506,남동향,대전 서구 월평동 218,주공아파트 102동
36.363996,127.368689,남동향,대전 서구 월평동 218,주공아파트 104동
36.363718,127.368258,남동향,대전 서구 월평동 218,주공아파트 103동
36.362773,127.368454,남서향,대전 서구 월평동 218,주공아파트 101동
36.362799,127.37009,남향,대전 서구 월평동 218-7,은뜰마을 201동
36.362637,127.370432,동향,대전 서구 월평동 218-7,은뜰마을 201동
36.362629,127.370999,남향,대전 서구 월평동 218-7,은뜰마을 202동
36.362928,127.371214,남향,대전 서구 월평동 218-7,은뜰마을 202동
36.363235,127.370909,동향,대전 서구 월평동 218-7,은뜰마을 203동
36.363441,127.371211,남향,대전 서구 월평동 218-7,은뜰마을 204동
36.363727,127.370403,동향,대전 서구 월평동 218-7,은뜰마을 206동
36.363729,127.370849,동향,대전 서구 월평동 218-7,은뜰마을 205동
36.363506,127.370106,남향,대전 서구 월평동 218-7,은뜰마을 207동
36.364148,127.370129,남향,대전 서구 월평동 218-7,은뜰마을 210동
36.36441,127.370429,동향,대전 서구 월평동 218-7,은뜰마을 209동
36.364423,127.370865,동향,대전 서구 월평동 218-7,은뜰마을 208동
36.363693,127.372071,남향,대전 서구 월평동 218,주공아파트 301동
36.364076,127.371682,남향,대전 서구 월평동 218,주공아파트 302동
36.36442,127.372136,동향,대전 서구 월평동 218,주공아파트 303동
36.364109,127.372615,남향,대전 서구 월평동 218,주공아파트 304동
36.36441,127.372969,동향,대전 서구 월평동 218,주공아파트 305동
36.364189,127.37335,남향,대전 서구 월평동 218,주공아파트 306동
36.363487,127.375061,동향,대전 서구 월평동 222,한아름아파트 106동
36.36396,127.375043,동향,대전 서구 월평동 222,한아름아파트 103동
36.36301,127.375084,동향,대전 서구 월평동 222,한아름아파트 108동
36.362525,127.37502,동향,대전 서구 월평동 222,한아름아파트 110동
36.362859,127.376129,동향,대전 서구 월평동 222,한아름아파트 109동
36.363399,127.376084,동향,대전 서구 월평동 222,한아름아파트 107동
36.363922,127.376072,동향,대전 서구 월평동 222,한아름아파트 105동
36.364429,127.376069,동향,대전 서구 월평동 222,한아름아파트 102동
36.364431,127.375142,동향,대전 서구 월평동 222,한아름아파트 101동
36.363542,127.377384,남향,대전 서구 월평동 223,무궁화아파트 102동
36.363968,127.377482,남향,대전 서구 월평동 223,무궁화아파트 103동
36.363952,127.378638,남향,대전 서구 월평동 223,무궁화아파트 203동
36.363549,127.378713,남향,대전 서구 월평동 223,무궁화아파트 202동
36.363155,127.378686,남향,대전 서구 월평동 223,무궁화아파트 201동
36.363146,127.377161,동향,대전 서구 월평동 223,무궁화아파트 101동
36.364408,127.37714,남향,대전 서구 월평동 223,무궁화아파트 104동
36.364412,127.377772,남향,대전 서구 월평동 223,무궁화아파트 105동
36.364409,127.378667,남향,대전 서구 월평동 223,무궁화아파트 204동
36.371573,127.32264,남향,대전 유성구 노은동 521,열매마을 아파트 9단지 906동
36.371579,127.321212,남향,대전 유성구 노은동 521,열매마을 아파트 9단지 905동
36.371915,127.321422,동향,대전 유성구 노은동 521,열매마을 아파트 9단지 902동
36.371856,127.32081,동향,대전 유성구 노은동 521,열매마을 아파트 9단지 901동
36.37185,127.322243,동향,대전 유성구 노은동 521,열매마을 아파트 9단지 903동
36.371863,127.322969,동향,대전 유성구 노은동 521,열매마을 아파트 9단지 904동
36.371226,127.320885,동향,대전 유성구 노은동 521,열매마을 아파트 9단지 907동
36.37126,127.323001,동향,대전 유성구 노은동 521,열매마을 아파트 9단지 910동
36.371268,127.322255,동향,대전 유성구 노은동 521,열매마을 아파트 9단지 909동
36.371265,127.321571,동향,대전 유성구 노은동 521,열매마을 아파트 9단지 908동
36.299251,127.454651,남서향,대전 중구 옥계동 45-3,솔빛아파트
36.284174,127.465506,남서향,대전 동구 낭월동 304,오투그란데 아파트 101동
36.351496,127.342822,동향,대전 유성구 봉명동 1024,도안마을1단지 102동
36.349886,127.342493,남서향,대전 유성구 봉명동 1024,도안마을1단지 110동
36.350517,127.341128,남향,대전 유성구 봉명동 1024,도안마을1단지 105동
36.349084,127.34262,동향,대전 유성구 봉명동 1024,도안마을1단지 109동
36.350386,127.343495,동향,대전 유성구 봉명동 1024,도안마을1단지 112동
36.351462,127.343573,남향,대전 유성구 봉명동 1024,도안마을1단지 101동
36.351465,127.342,남서향,대전 유성구 봉명동 1024,도안마을1단지 103동
36.351089,127.34138,남서향,대전 유성구 봉명동 1024,도안마을1단지 104동
36.34989,127.34135,남서향,대전 유성구 봉명동 1024,도안마을1단지 106동
36.349082,127.341834,동향,대전 유성구 봉명동 1024,도안마을1단지 108동
36.349083,127.3411,동향,대전 유성구 봉명동 1024,도안마을1단지 107동
36.350658,127.343996,남향,대전 유성구 봉명동 1024,도안마을1단지 113동
36.350567,127.34252,남서향,대전 유성구 봉명동 1024,도안마을1단지 111동
36.350921,127.343497,동향,대전 유성구 봉명동 1024,도안마을1단지 114동
36.305043,127.367905,동향,대전 서구 정림동 126-38,정림동 대미2차 임대아파트
36.391428,127.305413,남서향,대전 유성구 반석동 711,반석 더샵 103동
36.39203,127.305114,남서향,대전 유성구 반석동 711,반석 더샵 105동
36.393124,127.304926,남동향,대전 유성구 반석동 711,반석 더샵 107동
36.392581,127.304893,남서향,대전 유성구 반석동 711,반석 더샵 106동
36.391978,127.304392,남서향,대전 유성구 반석동 711,반석 더샵 104동
36.391289,127.304728,남동향,대전 유성구 반석동 711,반석 더샵 102동
36.390884,127.305699,남향,대전 유성구 반석동 711,반석 더샵 101동
36.303095,127.339286,동향,대전 서구 관저동 999,원앙마을 4단지 404동
36.303461,127.338349,동향,대전 서구 관저동 999,원앙마을 4단지 414동
36.303929,127.338412,남향,대전 서구 관저동 999,원앙마을 4단지 412동
36.303922,127.339353,남향,대전 서구 관저동 999,원앙마을 4단지 410동
36.302792,127.337956,남향,대전 서구 관저동 999,원앙마을 4단지 401동
36.302459,127.33838,동향,대전 서구 관저동 999,원앙마을 4단지 402동
36.302797,127.338724,남향,대전 서구 관저동 999,원앙마을 4단지 403동
36.30279,127.339768,동향,대전 서구 관저동 999,원앙마을 4단지 405동
36.303133,127.340277,남향,대전 서구 관저동 999,원앙마을 4단지 406동
36.30384,127.340275,남향,대전 서구 관저동 999,원앙마을 4단지 408동
36.303529,127.339895,동향,대전 서구 관저동 999,원앙마을 4단지 407동
36.303438,127.337715,동향,대전 서구 관저동 999,원앙마을 4단지 415동
36.304146,127.337851,동향,대전 서구 관저동 999,원앙마을 4단지 413동
36.304134,127.338892,동향,대전 서구 관저동 999,원앙마을 4단지 411동
36.304145,127.339906,동향,대전 서구 관저동 999,원앙마을 4단지 409동
36.331751,127.456428,남향,대전 동구 용운동 703,한화꿈에그린아파트 103동
36.373435,127.32095,남향,대전 유성구 지족동 919,열매마을7단지 704동
36.372838,127.320981,남향,대전 유성구 지족동 919,열매마을7단지 702동
36.372487,127.321294,남향,대전 유성구 지족동 919,열매마을7단지 701동
36.373049,127.321392,남향,대전 유성구 지족동 919,열매마을7단지 703동
36.331665,127.334888,남향,대전 유성구 용계동 667-1,힐스테이트 도안 2차 2단지(205~208동)
